addr,x,y,hex
11207,7,70,E0
11208,8,70,E0
11209,9,70,E0
11210,10,70,E0
11211,11,70,E0
11212,12,70,E0
11213,13,70,E0
11214,14,70,E0
11215,15,70,E0
11216,16,70,E0
11217,17,70,E0
11218,18,70,E0
11219,19,70,E0
11220,20,70,E0
11221,21,70,E0
11222,22,70,E0
11223,23,70,E0
11224,24,70,E0
11225,25,70,E0
11226,26,70,E0
11227,27,70,E0
11228,28,70,E0
11229,29,70,E0
11230,30,70,E0
11231,31,70,E0
11232,32,70,E0
11233,33,70,E0
11234,34,70,E0
11235,35,70,E0
11236,36,70,E0
11237,37,70,E0
11238,38,70,E0
11239,39,70,E0
11240,40,70,E0
11241,41,70,E0
11242,42,70,E0
11243,43,70,E0
11244,44,70,E0
11245,45,70,E0
11246,46,70,E0
11247,47,70,E0
11248,48,70,E0
11249,49,70,E0
11250,50,70,E0
11251,51,70,E0
11252,52,70,E0
11253,53,70,E0
11254,54,70,E0
11255,55,70,E0
11256,56,70,E0
11257,57,70,E0
11258,58,70,E0
11259,59,70,E0
11260,60,70,E0
11261,61,70,E0
11262,62,70,E0
11263,63,70,E0
11264,64,70,E0
11265,65,70,E0
11266,66,70,E0
11267,67,70,E0
11268,68,70,E0
11269,69,70,E0
11270,70,70,E0
11271,71,70,E0
11272,72,70,E0
11273,73,70,E0
11274,74,70,E0
11275,75,70,E0
11276,76,70,E0
11277,77,70,E0
11278,78,70,E0
11279,79,70,E0
11280,80,70,E0
11281,81,70,E0
11282,82,70,E0
11283,83,70,E0
11284,84,70,E0
11285,85,70,E0
11286,86,70,E0
11287,87,70,E0
11288,88,70,E0
11289,89,70,E0
11290,90,70,E0
11291,91,70,E0
11292,92,70,E0
11293,93,70,E0
11294,94,70,E0
11295,95,70,E0
11296,96,70,E0
11297,97,70,E0
11298,98,70,E0
11299,99,70,E0
11300,100,70,E0
11301,101,70,E0
11302,102,70,E0
11303,103,70,E0
11304,104,70,E0
11305,105,70,E0
11306,106,70,E0
11307,107,70,E0
11308,108,70,E0
11309,109,70,E0
11310,110,70,E0
11311,111,70,E0
11312,112,70,E0
11313,113,70,E0
11314,114,70,E0
11315,115,70,E0
11316,116,70,E0
11317,117,70,E0
11318,118,70,E0
11319,119,70,E0
11320,120,70,E0
11321,121,70,E0
11322,122,70,E0
11323,123,70,E0
11324,124,70,E0
11325,125,70,E0
11326,126,70,E0
11327,127,70,E0
11328,128,70,E0
11329,129,70,E0
11330,130,70,E0
11331,131,70,E0
11332,132,70,E0
11333,133,70,E0
11334,134,70,E0
11335,135,70,E0
11336,136,70,E0
11337,137,70,E0
11338,138,70,E0
11339,139,70,E0
11340,140,70,E0
11341,141,70,E0
11342,142,70,E0
11343,143,70,E0
11344,144,70,E0
11345,145,70,E0
11346,146,70,E0
11347,147,70,E0
11348,148,70,E0
11349,149,70,E0
11350,150,70,E0
11351,151,70,E0
11352,152,70,E0
11353,153,70,E0
11354,154,70,E0
11355,155,70,E0
11356,156,70,E0
11357,157,70,E0
11358,158,70,E0
11359,159,70,E0
11360,0,71,E0
11361,1,71,E0
11362,2,71,E0
11363,3,71,E0
11364,4,71,E0
11365,5,71,E0
11366,6,71,E0
11367,7,71,E0
11368,8,71,E0
11369,9,71,E0
11370,10,71,E0
11371,11,71,E0
11372,12,71,E0
11373,13,71,E0
11374,14,71,E0
11375,15,71,E0
11376,16,71,E0
11377,17,71,E0
11378,18,71,E0
11379,19,71,E0
11380,20,71,E0
11381,21,71,E0
11382,22,71,E0
11383,23,71,E0
11384,24,71,E0
11385,25,71,E0
11386,26,71,E0
11387,27,71,E0
11388,28,71,E0
11389,29,71,E0
11390,30,71,E0
11391,31,71,E0
11392,32,71,E0
11393,33,71,E0
11394,34,71,E0
11395,35,71,E0
11396,36,71,E0
11397,37,71,E0
11398,38,71,E0
11399,39,71,E0
11400,40,71,E0
11401,41,71,E0
11402,42,71,E0
11403,43,71,E0
11404,44,71,E0
11405,45,71,E0
11406,46,71,E0
11407,47,71,E0
11408,48,71,E0
11409,49,71,E0
11410,50,71,E0
11411,51,71,E0
11412,52,71,E0
11413,53,71,E0
11414,54,71,E0
11415,55,71,E0
11416,56,71,E0
11417,57,71,E0
11418,58,71,E0
11419,59,71,E0
11420,60,71,E0
11421,61,71,E0
11422,62,71,E0
11423,63,71,E0
11424,64,71,E0
11425,65,71,E0
11426,66,71,E0
11427,67,71,E0
11428,68,71,E0
11429,69,71,E0
11430,70,71,E0
11431,71,71,E0
11432,72,71,E0
11433,73,71,E0
11434,74,71,E0
11435,75,71,E0
11436,76,71,E0
11437,77,71,E0
11438,78,71,E0
11439,79,71,E0
11440,80,71,E0
11441,81,71,E0
11442,82,71,E0
11443,83,71,E0
11444,84,71,E0
11445,85,71,E0
11446,86,71,E0
11447,87,71,E0
11448,88,71,E0
11449,89,71,E0
11450,90,71,E0
11451,91,71,E0
11452,92,71,E0
11453,93,71,E0
11454,94,71,E0
11455,95,71,E0
11456,96,71,E0
11457,97,71,E0
11458,98,71,E0
11459,99,71,E0
11460,100,71,E0
11461,101,71,E0
11462,102,71,E0
11463,103,71,E0
11464,104,71,E0
11465,105,71,E0
11466,106,71,E0
11467,107,71,E0
11468,108,71,E0
11469,109,71,E0
11470,110,71,E0
11471,111,71,E0
11472,112,71,E0
11473,113,71,E0
11474,114,71,E0
11475,115,71,E0
11476,116,71,E0
11477,117,71,E0
11478,118,71,E0
11479,119,71,E0
11480,120,71,E0
11481,121,71,E0
11482,122,71,E0
11483,123,71,E0
11484,124,71,E0
11485,125,71,E0
11486,126,71,E0
11487,127,71,E0
11488,128,71,E0
11489,129,71,E0
11490,130,71,E0
11491,131,71,E0
11492,132,71,E0
11493,133,71,E0
11494,134,71,E0
11495,135,71,E0
11496,136,71,E0
11497,137,71,E0
11498,138,71,E0
11499,139,71,E0
11500,140,71,E0
11501,141,71,E0
11502,142,71,E0
11503,143,71,E0
11504,144,71,E0
11505,145,71,E0
11506,146,71,E0
11507,147,71,E0
11508,148,71,E0
11509,149,71,E0
11510,150,71,E0
11511,151,71,E0
11512,152,71,E0
11513,153,71,E0
11514,154,71,E0
11515,155,71,E0
11516,156,71,E0
11517,157,71,E0
11518,158,71,E0
11519,159,71,E0
11520,0,72,E0
11521,1,72,E0
11522,2,72,E0
11523,3,72,E0
11524,4,72,E0
11525,5,72,E0
11526,6,72,E0
11527,7,72,E0
11528,8,72,E0
11529,9,72,E0
11530,10,72,E0
11531,11,72,E0
11532,12,72,E0
11533,13,72,E0
11534,14,72,E0
11535,15,72,E0
11536,16,72,E0
11537,17,72,E0
11538,18,72,E0
11539,19,72,E0
11540,20,72,E0
11541,21,72,E0
11542,22,72,E0
11543,23,72,E0
11544,24,72,E0
11545,25,72,E0
11546,26,72,E0
11547,27,72,E0
11548,28,72,E0
11549,29,72,E0
11550,30,72,E0
11551,31,72,E0
11552,32,72,E0
11553,33,72,E0
11554,34,72,E0
11555,35,72,E0
11556,36,72,E0
11557,37,72,E0
11558,38,72,E0
11559,39,72,E0
11560,40,72,E0
11561,41,72,E0
11562,42,72,E0
11563,43,72,E0
11564,44,72,E0
11565,45,72,E0
11566,46,72,E0
11567,47,72,E0
11568,48,72,E0
11569,49,72,E0
11570,50,72,E0
11571,51,72,E0
11572,52,72,E0
11573,53,72,E0
11574,54,72,E0
11575,55,72,E0
11576,56,72,E0
11577,57,72,E0
11578,58,72,E0
11579,59,72,E0
11580,60,72,E0
11581,61,72,E0
11582,62,72,E0
11583,63,72,E0
11584,64,72,E0
11585,65,72,E0
11586,66,72,E0
11587,67,72,E0
11588,68,72,E0
11589,69,72,E0
11590,70,72,E0
11591,71,72,E0
11592,72,72,E0
11593,73,72,E0
11594,74,72,E0
11595,75,72,E0
11596,76,72,E0
11597,77,72,E0
11598,78,72,E0
11599,79,72,E0
11600,80,72,E0
11601,81,72,E0
11602,82,72,E0
11603,83,72,E0
11604,84,72,E0
11605,85,72,E0
11606,86,72,E0
11607,87,72,E0
11608,88,72,E0
11609,89,72,E0
11610,90,72,E0
11611,91,72,E0
11612,92,72,E0
11613,93,72,E0
11614,94,72,E0
11615,95,72,E0
11616,96,72,E0
11617,97,72,E0
11618,98,72,E0
11619,99,72,E0
11620,100,72,E0
11621,101,72,E0
11622,102,72,E0
11623,103,72,E0
11624,104,72,E0
11625,105,72,E0
11626,106,72,E0
11627,107,72,E0
11628,108,72,E0
11629,109,72,E0
11630,110,72,E0
11631,111,72,E0
11632,112,72,E0
11633,113,72,E0
11634,114,72,E0
11635,115,72,E0
11636,116,72,E0
11637,117,72,E0
11638,118,72,E0
11639,119,72,E0
11640,120,72,E0
11641,121,72,E0
11642,122,72,E0
11643,123,72,E0
11644,124,72,E0
11645,125,72,E0
11646,126,72,E0
11647,127,72,E0
11648,128,72,E0
11649,129,72,E0
11650,130,72,E0
11651,131,72,E0
11652,132,72,E0
11653,133,72,E0
11654,134,72,E0
11655,135,72,E0
11656,136,72,E0
11657,137,72,E0
11658,138,72,E0
11659,139,72,E0
11660,140,72,E0
11661,141,72,E0
11662,142,72,E0
11663,143,72,E0
11664,144,72,E0
11665,145,72,E0
11666,146,72,E0
11667,147,72,E0
11668,148,72,E0
11669,149,72,E0
11670,150,72,E0
11671,151,72,E0
11672,152,72,E0
11673,153,72,E0
11674,154,72,E0
11675,155,72,E0
11676,156,72,E0
11677,157,72,E0
11678,158,72,E0
11679,159,72,E0
11680,0,73,E0
11681,1,73,E0
11682,2,73,E0
11683,3,73,E0
11684,4,73,E0
11685,5,73,E0
11686,6,73,E0
11687,7,73,E0
11688,8,73,E0
11689,9,73,E0
11690,10,73,E0
11691,11,73,E0
11692,12,73,E0
11693,13,73,E0
11694,14,73,E0
11695,15,73,E0
11696,16,73,E0
11697,17,73,E0
11698,18,73,E0
11699,19,73,E0
11700,20,73,E0
11701,21,73,E0
11702,22,73,E0
11703,23,73,E0
11704,24,73,E0
11705,25,73,E0
11706,26,73,E0
11707,27,73,E0
11708,28,73,E0
11709,29,73,E0
11710,30,73,E0
11711,31,73,E0
11712,32,73,E0
11713,33,73,E0
11714,34,73,E0
11715,35,73,E0
11716,36,73,E0
11717,37,73,E0
11718,38,73,E0
11719,39,73,E0
11720,40,73,E0
11721,41,73,E0
11722,42,73,E0
11723,43,73,E0
11724,44,73,E0
11725,45,73,E0
11726,46,73,E0
11727,47,73,E0
11728,48,73,E0
11729,49,73,E0
11730,50,73,E0
11731,51,73,E0
11732,52,73,E0
11733,53,73,E0
11734,54,73,E0
11735,55,73,E0
11736,56,73,E0
11737,57,73,E0
11738,58,73,E0
11739,59,73,E0
11740,60,73,E0
11741,61,73,E0
11742,62,73,E0
11743,63,73,E0
11744,64,73,E0
11745,65,73,E0
11746,66,73,E0
11747,67,73,E0
11748,68,73,E0
11749,69,73,E0
11750,70,73,E0
11751,71,73,E0
11752,72,73,E0
11753,73,73,E0
11754,74,73,E0
11755,75,73,E0
11756,76,73,E0
11757,77,73,E0
11758,78,73,E0
11759,79,73,E0
11760,80,73,E0
11761,81,73,E0
11762,82,73,E0
11763,83,73,E0
11764,84,73,E0
11765,85,73,E0
11766,86,73,E0
11767,87,73,E0
11768,88,73,E0
11769,89,73,E0
11770,90,73,E0
11771,91,73,E0
11772,92,73,E0
11773,93,73,E0
11774,94,73,E0
11775,95,73,E0
11776,96,73,E0
11777,97,73,E0
11778,98,73,E0
11779,99,73,E0
11780,100,73,E0
11781,101,73,E0
11782,102,73,E0
11783,103,73,E0
11784,104,73,E0
11785,105,73,E0
11786,106,73,E0
11787,107,73,E0
11788,108,73,E0
11789,109,73,E0
11790,110,73,E0
11791,111,73,E0
11792,112,73,E0
11793,113,73,E0
11794,114,73,E0
11795,115,73,E0
11796,116,73,E0
11797,117,73,E0
11798,118,73,E0
11799,119,73,E0
11800,120,73,E0
11801,121,73,E0
11802,122,73,E0
11803,123,73,E0
11804,124,73,E0
11805,125,73,E0
11806,126,73,E0
11807,127,73,E0
11808,128,73,E0
11809,129,73,E0
11810,130,73,E0
11811,131,73,E0
11812,132,73,E0
11813,133,73,E0
11814,134,73,E0
11815,135,73,E0
11816,136,73,E0
11817,137,73,E0
11818,138,73,E0
11819,139,73,E0
11820,140,73,E0
11821,141,73,E0
11822,142,73,E0
11823,143,73,E0
11824,144,73,E0
11825,145,73,E0
11826,146,73,E0
11827,147,73,E0
11828,148,73,E0
11829,149,73,E0
11830,150,73,E0
11831,151,73,E0
11832,152,73,E0
11833,153,73,E0
11834,154,73,E0
11835,155,73,E0
11836,156,73,E0
11837,157,73,E0
11838,158,73,E0
11839,159,73,E0
11840,0,74,E0
11841,1,74,E0
11842,2,74,E0
11843,3,74,E0
11844,4,74,E0
11845,5,74,E0
11846,6,74,E0
11847,7,74,E0
11848,8,74,E0
11849,9,74,E0
11850,10,74,E0
11851,11,74,E0
11852,12,74,E0
11853,13,74,E0
11854,14,74,E0
11855,15,74,E0
11856,16,74,E0
11857,17,74,E0
11858,18,74,E0
11859,19,74,E0
11860,20,74,E0
11861,21,74,E0
11862,22,74,E0
11863,23,74,E0
11864,24,74,E0
11865,25,74,E0
11866,26,74,E0
11867,27,74,E0
11868,28,74,E0
11869,29,74,E0
11870,30,74,E0
11871,31,74,E0
11872,32,74,E0
11873,33,74,E0
11874,34,74,E0
11875,35,74,E0
11876,36,74,E0
11877,37,74,E0
11878,38,74,E0
11879,39,74,E0
11880,40,74,E0
11881,41,74,E0
11882,42,74,E0
11883,43,74,E0
11884,44,74,E0
11885,45,74,E0
11886,46,74,E0
11887,47,74,E0
11888,48,74,E0
11889,49,74,E0
11890,50,74,E0
11891,51,74,E0
11892,52,74,E0
11893,53,74,E0
11894,54,74,E0
11895,55,74,E0
11896,56,74,E0
11897,57,74,E0
11898,58,74,E0
11899,59,74,E0
11900,60,74,E0
11901,61,74,E0
11902,62,74,E0
11903,63,74,E0
11904,64,74,E0
11905,65,74,E0
11906,66,74,E0
11907,67,74,E0
11908,68,74,E0
11909,69,74,E0
11910,70,74,E0
11911,71,74,E0
11912,72,74,E0
11913,73,74,E0
11914,74,74,E0
11915,75,74,E0
11916,76,74,E0
11917,77,74,E0
11918,78,74,E0
11919,79,74,E0
11920,80,74,E0
11921,81,74,E0
11922,82,74,E0
11923,83,74,E0
11924,84,74,E0
11925,85,74,E0
11926,86,74,E0
11927,87,74,E0
11928,88,74,E0
11929,89,74,E0
11930,90,74,E0
11931,91,74,E0
11932,92,74,E0
11933,93,74,E0
11934,94,74,E0
11935,95,74,E0
11936,96,74,E0
11937,97,74,E0
11938,98,74,E0
11939,99,74,E0
11940,100,74,E0
11941,101,74,E0
11942,102,74,E0
11943,103,74,E0
11944,104,74,E0
11945,105,74,E0
11946,106,74,E0
11947,107,74,E0
11948,108,74,E0
11949,109,74,E0
11950,110,74,E0
11951,111,74,E0
11952,112,74,E0
11953,113,74,E0
11954,114,74,E0
11955,115,74,E0
11956,116,74,E0
11957,117,74,E0
11958,118,74,E0
11959,119,74,E0
11960,120,74,E0
11961,121,74,E0
11962,122,74,E0
11963,123,74,E0
11964,124,74,E0
11965,125,74,E0
11966,126,74,E0
11967,127,74,E0
11968,128,74,E0
11969,129,74,E0
11970,130,74,E0
11971,131,74,E0
11972,132,74,E0
11973,133,74,E0
11974,134,74,E0
11975,135,74,E0
11976,136,74,E0
11977,137,74,E0
11978,138,74,E0
11979,139,74,E0
11980,140,74,E0
11981,141,74,E0
11982,142,74,E0
11983,143,74,E0
11984,144,74,E0
11985,145,74,E0
11986,146,74,E0
11987,147,74,E0
11988,148,74,E0
11989,149,74,E0
11990,150,74,E0
11991,151,74,E0
11992,152,74,E0
11993,153,74,E0
11994,154,74,E0
11995,155,74,E0
11996,156,74,E0
11997,157,74,E0
11998,158,74,E0
11999,159,74,E0
12000,0,75,E0
12001,1,75,E0
12002,2,75,E0
12003,3,75,E0
12004,4,75,E0
12005,5,75,E0
12006,6,75,E0
12007,7,75,E0
12008,8,75,E0
12009,9,75,E0
12010,10,75,E0
12011,11,75,E0
12012,12,75,E0
12013,13,75,E0
12014,14,75,E0
12015,15,75,E0
12016,16,75,E0
12017,17,75,E0
12018,18,75,E0
12019,19,75,E0
12020,20,75,E0
12021,21,75,E0
12022,22,75,E0
12023,23,75,E0
12024,24,75,E0
12025,25,75,E0
12026,26,75,E0
12027,27,75,E0
12028,28,75,E0
12029,29,75,E0
12030,30,75,E0
12031,31,75,E0
12032,32,75,E0
12033,33,75,E0
12034,34,75,E0
12035,35,75,E0
12036,36,75,E0
12037,37,75,E0
12038,38,75,E0
12039,39,75,E0
12040,40,75,E0
12041,41,75,E0
12042,42,75,E0
12043,43,75,E0
12044,44,75,E0
12045,45,75,E0
12046,46,75,E0
12047,47,75,E0
12048,48,75,E0
12049,49,75,E0
12050,50,75,E0
12051,51,75,E0
12052,52,75,E0
12053,53,75,E0
12054,54,75,E0
12055,55,75,E0
12056,56,75,E0
12057,57,75,E0
12058,58,75,E0
12059,59,75,E0
12060,60,75,E0
12061,61,75,E0
12062,62,75,E0
12063,63,75,E0
12064,64,75,E0
12065,65,75,E0
12066,66,75,E0
12067,67,75,E0
12068,68,75,E0
12069,69,75,E0
12070,70,75,E0
12071,71,75,E0
12072,72,75,E0
12073,73,75,E0
12074,74,75,E0
12075,75,75,E0
12076,76,75,E0
12077,77,75,E0
12078,78,75,E0
12079,79,75,E0
12080,80,75,E0
12081,81,75,E0
12082,82,75,E0
12083,83,75,E0
12084,84,75,E0
12085,85,75,E0
12086,86,75,E0
12087,87,75,E0
12088,88,75,E0
12089,89,75,E0
12090,90,75,E0
12091,91,75,E0
12092,92,75,E0
12093,93,75,E0
12094,94,75,E0
12095,95,75,E0
12096,96,75,E0
12097,97,75,E0
12098,98,75,E0
12099,99,75,E0
12100,100,75,E0
12101,101,75,E0
12102,102,75,E0
12103,103,75,E0
12104,104,75,E0
12105,105,75,E0
12106,106,75,E0
12107,107,75,E0
12108,108,75,E0
12109,109,75,E0
12110,110,75,E0
12111,111,75,E0
12112,112,75,E0
12113,113,75,E0
12114,114,75,E0
12115,115,75,E0
12116,116,75,E0
12117,117,75,E0
12118,118,75,E0
12119,119,75,E0
12120,120,75,E0
12121,121,75,E0
12122,122,75,E0
12123,123,75,E0
12124,124,75,E0
12125,125,75,E0
12126,126,75,E0
12127,127,75,E0
12128,128,75,E0
12129,129,75,E0
12130,130,75,E0
12131,131,75,E0
12132,132,75,E0
12133,133,75,E0
12134,134,75,E0
12135,135,75,E0
12136,136,75,E0
12137,137,75,E0
12138,138,75,E0
12139,139,75,E0
12140,140,75,E0
12141,141,75,E0
12142,142,75,E0
12143,143,75,E0
12144,144,75,E0
12145,145,75,E0
12146,146,75,E0
12147,147,75,E0
12148,148,75,E0
12149,149,75,E0
12150,150,75,E0
12151,151,75,E0
12152,152,75,E0
12153,153,75,E0
12154,154,75,E0
12155,155,75,E0
12156,156,75,E0
12157,157,75,E0
12158,158,75,E0
12159,159,75,E0
12160,0,76,E0
12161,1,76,E0
12162,2,76,E0
12163,3,76,E0
12164,4,76,E0
12165,5,76,E0
12166,6,76,E0
12167,7,76,E0
12168,8,76,E0
12169,9,76,E0
12170,10,76,E0
12171,11,76,E0
12172,12,76,E0
12173,13,76,E0
12174,14,76,E0
12175,15,76,E0
12176,16,76,E0
12177,17,76,E0
12178,18,76,E0
12179,19,76,E0
12180,20,76,E0
12181,21,76,E0
12182,22,76,E0
12183,23,76,E0
12184,24,76,E0
12185,25,76,E0
12186,26,76,E0
12187,27,76,E0
12188,28,76,E0
12189,29,76,E0
12190,30,76,E0
12191,31,76,E0
12192,32,76,E0
12193,33,76,E0
12194,34,76,E0
12195,35,76,E0
12196,36,76,E0
12197,37,76,E0
12198,38,76,E0
12199,39,76,E0
12200,40,76,E0
12201,41,76,E0
12202,42,76,E0
12203,43,76,E0
12204,44,76,E0
12205,45,76,E0
12206,46,76,E0
12207,47,76,E0
12208,48,76,E0
12209,49,76,E0
12210,50,76,E0
12211,51,76,E0
12212,52,76,E0
12213,53,76,E0
12214,54,76,E0
12215,55,76,E0
12216,56,76,E0
12217,57,76,E0
12218,58,76,E0
12219,59,76,E0
12220,60,76,E0
12221,61,76,E0
12222,62,76,E0
12223,63,76,E0
12224,64,76,E0
12225,65,76,E0
12226,66,76,E0
12227,67,76,E0
12228,68,76,E0
12229,69,76,E0
12230,70,76,E0
12231,71,76,E0
12232,72,76,E0
12233,73,76,E0
12234,74,76,E0
12235,75,76,E0
12236,76,76,E0
12237,77,76,E0
12238,78,76,E0
12239,79,76,E0
12240,80,76,E0
12241,81,76,E0
12242,82,76,E0
12243,83,76,E0
12244,84,76,E0
12245,85,76,E0
12246,86,76,E0
12247,87,76,E0
12248,88,76,E0
12249,89,76,E0
12250,90,76,E0
12251,91,76,E0
12252,92,76,E0
12253,93,76,E0
12254,94,76,E0
12255,95,76,E0
12256,96,76,E0
12257,97,76,E0
12258,98,76,E0
12259,99,76,E0
12260,100,76,E0
12261,101,76,E0
12262,102,76,E0
12263,103,76,E0
12264,104,76,E0
12265,105,76,E0
12266,106,76,E0
12267,107,76,E0
12268,108,76,E0
12269,109,76,E0
12270,110,76,E0
12271,111,76,E0
12272,112,76,E0
12273,113,76,E0
12274,114,76,E0
12275,115,76,E0
12276,116,76,E0
12277,117,76,E0
12278,118,76,E0
12279,119,76,E0
12280,120,76,E0
12281,121,76,E0
12282,122,76,E0
12283,123,76,E0
12284,124,76,E0
12285,125,76,E0
12286,126,76,E0
12287,127,76,E0
12288,128,76,E0
12289,129,76,E0
12290,130,76,E0
12291,131,76,E0
12292,132,76,E0
12293,133,76,E0
12294,134,76,E0
12295,135,76,E0
12296,136,76,E0
12297,137,76,E0
12298,138,76,E0
12299,139,76,E0
12300,140,76,E0
12301,141,76,E0
12302,142,76,E0
12303,143,76,E0
12304,144,76,E0
12305,145,76,E0
12306,146,76,E0
12307,147,76,E0
12308,148,76,E0
12309,149,76,E0
12310,150,76,E0
12311,151,76,E0
12312,152,76,E0
12313,153,76,E0
12314,154,76,E0
12315,155,76,E0
12316,156,76,E0
12317,157,76,E0
12318,158,76,E0
12319,159,76,E0
12320,0,77,E0
12321,1,77,E0
12322,2,77,E0
12323,3,77,E0
12324,4,77,E0
12325,5,77,E0
12326,6,77,E0
12327,7,77,E0
12328,8,77,E0
12329,9,77,E0
12330,10,77,E0
12331,11,77,E0
12332,12,77,E0
12333,13,77,E0
12334,14,77,E0
12335,15,77,E0
12336,16,77,E0
12337,17,77,E0
12338,18,77,E0
12339,19,77,E0
12340,20,77,E0
12341,21,77,E0
12342,22,77,E0
12343,23,77,E0
12344,24,77,E0
12345,25,77,E0
12346,26,77,E0
12347,27,77,E0
12348,28,77,E0
12349,29,77,E0
12350,30,77,E0
12351,31,77,E0
12352,32,77,E0
12353,33,77,E0
12354,34,77,E0
12355,35,77,E0
12356,36,77,E0
12357,37,77,E0
12358,38,77,E0
12359,39,77,E0
12360,40,77,E0
12361,41,77,E0
12362,42,77,E0
12363,43,77,E0
12364,44,77,E0
12365,45,77,E0
12366,46,77,E0
12367,47,77,E0
12368,48,77,E0
12369,49,77,E0
12370,50,77,E0
12371,51,77,E0
12372,52,77,E0
12373,53,77,E0
12374,54,77,E0
12375,55,77,E0
12376,56,77,E0
12377,57,77,E0
12378,58,77,E0
12379,59,77,E0
12380,60,77,E0
12381,61,77,E0
12382,62,77,E0
12383,63,77,E0
12384,64,77,E0
12385,65,77,E0
12386,66,77,E0
12387,67,77,E0
12388,68,77,E0
12389,69,77,E0
12390,70,77,E0
12391,71,77,E0
12392,72,77,E0
12393,73,77,E0
12394,74,77,E0
12395,75,77,E0
12396,76,77,E0
12397,77,77,E0
12398,78,77,E0
12399,79,77,E0
12400,80,77,E0
12401,81,77,E0
12402,82,77,E0
12403,83,77,E0
12404,84,77,E0
12405,85,77,E0
12406,86,77,E0
12407,87,77,E0
12408,88,77,E0
12409,89,77,E0
12410,90,77,E0
12411,91,77,E0
12412,92,77,E0
12413,93,77,E0
12414,94,77,E0
12415,95,77,E0
12416,96,77,E0
12417,97,77,E0
12418,98,77,E0
12419,99,77,E0
12420,100,77,E0
12421,101,77,E0
12422,102,77,E0
12423,103,77,E0
12424,104,77,E0
12425,105,77,E0
12426,106,77,E0
12427,107,77,E0
12428,108,77,E0
12429,109,77,E0
12430,110,77,E0
12431,111,77,E0
12432,112,77,E0
12433,113,77,E0
12434,114,77,E0
12435,115,77,E0
12436,116,77,E0
12437,117,77,E0
12438,118,77,E0
12439,119,77,E0
12440,120,77,E0
12441,121,77,E0
12442,122,77,E0
12443,123,77,E0
12444,124,77,E0
12445,125,77,E0
12446,126,77,E0
12447,127,77,E0
12448,128,77,E0
12449,129,77,E0
12450,130,77,E0
12451,131,77,E0
12452,132,77,E0
12453,133,77,E0
12454,134,77,E0
12455,135,77,E0
12456,136,77,E0
12457,137,77,E0
12458,138,77,E0
12459,139,77,E0
12460,140,77,E0
12461,141,77,E0
12462,142,77,E0
12463,143,77,E0
12464,144,77,E0
12465,145,77,E0
12466,146,77,E0
12467,147,77,E0
12468,148,77,E0
12469,149,77,E0
12470,150,77,E0
12471,151,77,E0
12472,152,77,E0
12473,153,77,E0
12474,154,77,E0
12475,155,77,E0
12476,156,77,E0
12477,157,77,E0
12478,158,77,E0
12479,159,77,E0
12480,0,78,E0
12481,1,78,E0
12482,2,78,E0
12483,3,78,E0
12484,4,78,E0
12485,5,78,E0
12486,6,78,E0
12487,7,78,E0
12488,8,78,E0
12489,9,78,E0
12490,10,78,E0
12491,11,78,E0
12492,12,78,E0
12493,13,78,E0
12494,14,78,E0
12495,15,78,E0
12496,16,78,E0
12497,17,78,E0
12498,18,78,E0
12499,19,78,E0
12500,20,78,E0
12501,21,78,E0
12502,22,78,E0
12503,23,78,E0
12504,24,78,E0
12505,25,78,E0
12506,26,78,E0
12507,27,78,E0
12508,28,78,E0
12509,29,78,E0
12510,30,78,E0
12511,31,78,E0
12512,32,78,E0
12513,33,78,E0
12514,34,78,E0
12515,35,78,E0
12516,36,78,E0
12517,37,78,E0
12518,38,78,E0
12519,39,78,E0
12520,40,78,E0
12521,41,78,E0
12522,42,78,E0
12523,43,78,E0
12524,44,78,E0
12525,45,78,E0
12526,46,78,E0
12527,47,78,E0
12528,48,78,E0
12529,49,78,E0
12530,50,78,E0
12531,51,78,E0
12532,52,78,E0
12533,53,78,E0
12534,54,78,E0
12535,55,78,E0
12536,56,78,E0
12537,57,78,E0
12538,58,78,E0
12539,59,78,E0
12540,60,78,E0
12541,61,78,E0
12542,62,78,E0
12543,63,78,E0
12544,64,78,E0
12545,65,78,E0
12546,66,78,E0
12547,67,78,E0
12548,68,78,E0
12549,69,78,E0
12550,70,78,E0
12551,71,78,E0
12552,72,78,E0
12553,73,78,E0
12554,74,78,E0
12555,75,78,E0
12556,76,78,E0
12557,77,78,E0
12558,78,78,E0
12559,79,78,E0
12560,80,78,E0
12561,81,78,E0
12562,82,78,E0
12563,83,78,E0
12564,84,78,E0
12565,85,78,E0
12566,86,78,E0
12567,87,78,E0
12568,88,78,E0
12569,89,78,E0
12570,90,78,E0
12571,91,78,E0
12572,92,78,E0
12573,93,78,E0
12574,94,78,E0
12575,95,78,E0
12576,96,78,E0
12577,97,78,E0
12578,98,78,E0
12579,99,78,E0
12580,100,78,E0
12581,101,78,E0
12582,102,78,E0
12583,103,78,E0
12584,104,78,E0
12585,105,78,E0
12586,106,78,E0
12587,107,78,E0
12588,108,78,E0
12589,109,78,E0
12590,110,78,E0
12591,111,78,E0
12592,112,78,E0
12593,113,78,E0
12594,114,78,E0
12595,115,78,E0
12596,116,78,E0
12597,117,78,E0
12598,118,78,E0
12599,119,78,E0
12600,120,78,E0
12601,121,78,E0
12602,122,78,E0
12603,123,78,E0
12604,124,78,E0
12605,125,78,E0
